,product_name,seller,price,category
284,Women's J2 Love High Waist Bell Bottom Flare Pants,Cemi Ceri,19.99,pants
285,Women's Anita Straight Leg Pant,,21.77,pants
286,Cozychic Ultra Light Women's Lounge Pant,Barefoot Dreams,113.61,pants
287,Women's Casual Loose Baggy Linen Drawstring Summer Thin Cropped Harem Pants,Yeokou,15.99,pants
288,Women's Plus Size Convertible Length Cargo Pant,,24.99,pants
289,Women's J2 Love High Waist Sailor Bell Bottom Flare Pants,Cemi Ceri,11.97,pants
290,Women's Regular Pull-On Straight-Leg Pant with Pockets,SLIM-SATION,61.0,pants
291,Curvy Woman Secret Figure Knit Bootcut Plus Size Pant w/Tummy Control,Rekucci,44.99,pants
292,Women's Summer Casual Pajama Pants Floral Print Drawstring Palazzo Lounge Pants Wide Leg,Assivia,13.99,pants
293,Plus Size Harem Pants Boho Clothing Hippie Peacock Size US 14-22,Bangkokpants,15.95,pants
294,Women's Elastic Waist Comfy Bow Tie Hem Crop Skinny Pants with Pockets,SheIn,17.99,pants
295,Women's Proportioned Medium Twill Pant,,19.99,pants
296,Women's Bell Bottoms Flared Yoga Stretch Pants Tie Dye High Waist,Zoozie LA,39.9,pants
297,Women's Stretchy High Waisted Wide Leg Button-Down Pants,LKOUS,10.99,pants
298,Women's Slim Ponte Comfort Pant,,29.0,pants
299,Womens Slimming Straight Leg Pants Casual Cropped Ankle Flat Front Trousers,Geckatte,14.98,pants
300,System Washable Stretch Crepe Slim Ankle Pant,,158.0,pants
301,Women's Comfy Stretch Floral Print Lounge Pants Casual Drawstring Palazzo Pants Wide Leg Pajama Pants,AceIce,2.99,pants
302,Women's Plus & Regular Size Cotton Blend Stretchy 5 Pocket Jeggings,EAG,11.99,pants
303,Women's Performance Capri Pant,,21.99,pants
304,Women's Venture 2 Half Zip Pants,,79.95,pants
305,"Women's Organic Cotton Capri Pants, Gauchos",Tropic Bliss,29.9,pants
306,"YourStyle Basic Office Belted Bengaline Stretch Pants,Twill Pants, Classic Woven Pants W/Belt",YourStyle USA,12.94,pants
307,Women's Casual Camouflage Multi Pockets Cargo Pants,Chouyatou,19.9,pants
308,Curvy Woman Ease in to Comfort Straight Leg Plus Size Pant w/Tummy Control,Rekucci,39.99,pants
309,Women's Petite Midrise-Fit Essential Chino Pant,,11.44,pants
310,Womens Elastic Waist Slit Flounce Flared Bottom Wide Leg Pants(5 Colors),GUOLEZEEV,15.99,pants
311,Women's High Waisted Pleated Pull-On Stretchy Skinny Jeggings with Pockets,Jvini,12.97,pants
312,Women's Plus Size Convertible-Length Cotton Cargo Capri Pants,,22.99,pants
313,Uniforms Juniors Curvey Straight Leg Pant,,17.0,pants
314,Women's Plus Size 2 Pocket Pull on Capri,Just My Size Women's Apparel,21.99,pants
